result,desc
2032.jpg,현재 일하는 것을 계속해야 할지 말아야 할지 혼란스러워서 힘든 때입니다. 직업이 안정되 있지 않으니 금전운 역시 좋지 않을 것입니다. 자존심만 살아있어서 현실을 인정하지 않다보니 더욱더 힘들어 지기만 할 뿐입니다. 힘들때일 수록 자기 반성이 먼저 이뤄져야 하겠습니다. 그래야 금전운이 풀리는 것이지 하늘에서 돈이 떨어지지는 않는답니다.
2033.jpg,뭐하나 속시원하게 풀리는 일이 없고 답답한 날입니다. 어제와 오늘이 별반 다를 것이 없을 때입니다. 항상 규칙적으로 살아가는 당신이라면 오히려 안정적인 운이라 할 수 있습니다. 그러나 항상 변화를 꿈꾸고 지루한 것을 못견디는 당신이라면 더욱더 답답하게만 느껴질 것입니다. 한우물을 파는 자가 성공할 확률이 높지요. 오늘 같이 변화가 없을 때 현재의 일에 달인이 되는 때로 삼으신다면 반드시 성공하실 것입니다.
2034.jpg,현재 하는 일이 양에 차지 않거나 적성에 맞지 않는 것 같아서 다른 것을 해보려는 마음이 드는 때입니다. 직장 이동수가 있습니다. 이 기회에 옮긴다면 좋은 곳으로 갈 수가 있습니다. 그러나 마음에 확신이 없어서 주저하다가 결국에는 기회를 놓칠 수도 있습니다. 좋은 기회라는 판단이 섰다면 기회를 잡으셔도 좋습니다. 금전운은 나쁘지는 않은 때입니다. 일한 만큼의 댓가는 들어오는 날입니다.
2035.jpg,"직장이동을 원하거나 새로운 사업을 벌리길 바란다면 지금은 때가 아닙니다. 운이 좋지 않을 때입니다. 섣불리 시작했다가 큰 낭패를 볼 수 있으니 조심하시기 바랍니다. 금전운 역시 좋지 않을때 입니다. 받을 돈을 받지 못하게 될 수도 있고, 계약이 무산되기도 할 것입니다. 미리 대비하시기 바랍니다."
2036.jpg,"이동수가 있는 때입니다. 직장이동을 해도 좋고, 사업을 벌려도 좋습니다. 그러나 그동안 막혔던 일이나 기다렸던 것이 해결된다고 해서 경거망동 해서는 안됩니다. 갑작스런 결정을 내리는 것을 조심하고 한번더 신중하게 생각한 후에 행동하시기 바랍니다. 금전운은 무난한 날입니다. 사업을 시작할 때이지 돈이 들어올 때는 아니므로 절약을 우선시해야할 것입니다."
2037.jpg,갑작스럽게 어디론가 떠나가고 싶은 때입니다. 그러나 마음은 굴뚝같지만 소심하고 우유부단해서 막상 가지는 못할 것입니다. 하지만 새로운 변화를 주는 것은 바람직 하지 않습니다. 이럴때는 소심하게 행동하는 것이 맞습니다. 금전운 역시 큰 돈이 들어오지는 않는 때고 오히려 과소비를 할 수 있는 때입니다. 하지만 조심스러운 당신이기에 지름신을 막아낼 수는 있을 것입니다.
2038.jpg,새로운 일을 벌리고 싶다면 아직은 때가 아닙니다. 아직은 준비가 덜된 어린아이와 같은 상황이라서 섣불리 움직였다가는 낭패를 볼 수 있습니다. 오히려 현재의 상황이 더 안정적이고 금전운도 좋다고 볼 수 있습니다. 당분간은 자신의 분수에 맞는 소비생활을 하면서 조용히 지내는 것이 금전운이 좋아지는 지름길입니다.
2039.jpg,금전운이나 사업운이 무난한 때입니다. 그렇지만 더이상 크게 발전하지는 않는 때입니다. 이럴때 무리해서 사업확장을 하려거나 새로운 일을 벌리려 한다면 오히려 더 안좋아 질 수가 있습니다. 돈을 많이 버는 것도 중요하지만 번 돈을 지켜서 자기것으로 만드는 것이 더 중요합니다. 분수에 맞는 생활을 하면서 안정적으로 내실을 기한다면 소리만 요란한 사업가보다 훨씬더 금전운이 좋아질 수 있을 것입니다.
2040.jpg,승진운이나 사업운이 생기는 때입니다. 그러나 당장 승진이 되지는 않고 시간이 미뤄질 수 있습니다. 기대가 큰 만큼 실망감만 안겨줄 뿐이니 마음을 비우는 것이 좋습니다. 사업역시 생각했던 것보다 시간이 더 걸릴 수 있습니다. 놓친 부분이 없는지 차분하고 신중하게 준비를 하는 때로 보내시는 것이 좋습니다. 금전운은 좋은 날입니다. 횡재수는 없지만 일한 만큼의 돈이 들어오는 때입니다.
2041.jpg,사업운이나 승진운이 좋아지길 간절히 기도하는 때입니다. 그렇지만 현실은 그에 미치지는 못하여 답답하기만할 것입니다. 운이 풀리려면 좀더 시간이 필요합니다. 차분하게 때를 기다려야 하는데도 불구하고 편법을 쓴다든지 다른 사람의 도움을 받아서 무리하게 사업을 벌리려 한다면 오히려 더 안좋은 결과를 가져올 수도 있을 것입니다. 자기분수를 알고 착실하게 살아가는 것만이 금전운이 좋아질 지름길입니다.
2042.jpg,적성에 맞는 일을 찾고 싶은 때입니다. 그러나 능동적으로 찾아나서기 보다는 수동적으로 누군가가 찾아주고 이끌어주기만을 바라기만 할 뿐입니다. 기도만 한다고 일이 이루어지는 것은 아닐 겁니다. 지금보다 더 발전된 삶을 살고 싶다면 공부를 시작해 보는 것은 어떤가요? 자격증 공부나 어학공부를 해서 자신의 능력을 향상시키거나 적극적으로 자기개발을 해 나가시는 것이 좋겠습니다.
2043.jpg,"현재 하는 일이 적성에 맞지 않는 것 같아서 답답한 때입니다. 그렇지만 용기가 없어서 직업을 바꾸지도 못하고 그냥 저냥 하루를 보내기만 할 뿐입니다. 현재의 상황이 답답하다면 적극적으로 뚫고 나가야 할 것인데, 능동적으로 행동을 하지 못하고 수동적으로 누군가가 나서서 해결해 주기만을 바라기 때문입니다. 자기 인생은 자신만이 바꿀 수 있을 것입니다. 부모님도 하나님도 운명을 바꿀 수는 없습니다. 용기를 가지고 행동개시를 해 보시기 바랍니다."
2044.jpg,공부운이 좋은 때입니다. 자격증공 부나 어학공부를 한다면 좋은 결과가 나올 것입니다. 그러나 먹고 사는 일에 매이다 보니 공부는 엄두도 못내시나요? 하지만 생각보다 인생은 길답니다. 짐승과 사람의 가장 틀린 점은 공부를 해서 자신을 발전시킬 수 있고 없고의 차이일 것입니다. 자신감 없고 소심하게 세월만 보내지 말고 용기를 내서 공부를 시작해 보시기 바랍니다.
2045.jpg,"매사가 꼬이고 적성에도 맞지 않는 일을 하는 것 같고 사람들과 부?H치는 때입니다. 당분간은 직업운도 좋지 않고 관제수나 구설수도 생길 수 있는 위험한 때입니다. 이럴때 일 수록 경거망동 하지 말고 조용히 자기 반성을 하면서 지내는 것이 좋습니다. 원인 없는, 일방적인 피해는 없기 때문입니다. 금전운 역시 좋지 않은 때입니다. 분수에 맞는 생활을 하면서 조절해 가는 것이 가장 현명하다 할 수 있습니다."
2046.jpg,"신경이 예민해지는 날입니다. 하는 일도 꼬일 수 있고 주변 사람들과 미묘한 신경전도 벌어질 때입니다. 그렇지만 능동적으로 문제해결을 하려는 마음보다는 어떻게 해결해야 할지 몰라서 손놓고 있게만 될 수도 있습니다. 손놓고 기도만 한다고 해결되지는 않을 것입니다. 어떤 문제든지 반의 책임은 자신에게 있습니다. 가장 먼저 해결해야할 문제가 무엇인지 냉정하게 판단해 보고 적극적으로 나서야 할 때입니다. 금전운 역시 좋지 않을 때 입니다. 사기를 당할 수도 있고, 뜻하지 않게 손해를 볼 수도 있습니다. 참는다고 능사가 아니라 자신의 권리를 주장해야 할 것입니다."
2047.jpg,"매사에 의욕이 없고, 심심하고 그날이 그날인 것 같은 권태기를느끼는 때입니다.그렇다고 적극적으로 마음에 안드는 상황을 타파할 용기도 없습니다. 변화가 없는 일상이라면 앞으로도 금전운이 좋아지리란 보장도 없을 것입니다. 현재 상황이 마음에 들지 않는다면 적극적으로 인생을 개척해 나가야 하지 않을까요?"
2048.jpg,"현재 하고 있는 일에 전념하기 보다는 새로운 것을 배우고 싶은 마음이 드는 때입니다. 그러나 돈도 벌어야 하고 여러가지 현실적인 상황에 선뜻 배우지 못하게 되고 , 소극적으로 바라기만 할 뿐입니다. 그러나 시간은 당신을 기다려 주지 않고 빠르게 흘러만 갈 뿐입니다. 더 늦기 전에 배움에 도전해 보시는 것이 어떤가요? 금전운은 무난한 편입니다. 큰 돈이 들어오지는 않지만 생활하는대는 문제 없는 수입이 생기겠습니다."
2049.jpg,"현재 하는 일이 적성에 맞지 않는 것 같아서 힘들고 지치는 때입니다. 사방을 둘러봐도 돌파구는 보이지 않으니 그저 신에게 기도만 하게 될 뿐입니다. 나를 구원해줄 귀인이 나타나기를 바래보기도 하지만, 자신을 구원할 사람은 오직 스스로 밖에는 없음을 잘 알고 있을 것입니다. 금전운 역시 좋지 않은 때입니다. 지금은 여러가지로 답답할 때입니다. 오늘같은 날은 일에서 잠시 손을 떼고 휴식을 취하는 것도 나쁘지는 않습니다. 다음날은 또 다른 태양이 떠오를 것이니까요."
2050.jpg,현실에서 무의미하게 돈을 버는 것 보다는 자기발전을 위한 공부를 해보고 싶은 때입니다. 또한 적성에 맞는 일을 찾아서 새로운 일을 벌리려는 마음도 들 수 있습니다. 공부운은 좋은 때입니다.그러나 사업이나 금전운은 좋지 못한 때입니다.이럴때 하던 일을 무작정 관두고 새로운 것을 벌리는 것은 위험합니다. 해보고 싶은 것과 자신이 잘 할 수 있는 것을 구분해야 합니다. 또한 새로운 것을 해 보고 싶다면 그보다 앞서 철저한 준비와 공부가 필요할 것입니다.
2051.jpg,"본의 아니게 구설수나 관제수가 생기는 때입니다. 사람들이 당신의 마음을 몰라주고 오해가 생긴 탓이기도 하겠지만, 솔직하고 적극적으로 대인관계를 이끌어 가지 못한 당신에게도 책임이 있다고 할 수 있습니다. 속마음과 달리 우유부단 하게 행동한 결과가 오히려 안좋은 결과를 가져올 수 있습니다. 더 늦기 전에 자신의 생각을 확실하게 드러내고 이성적으로 깔끔하게 처리하는 것이 순서이겠습니다. 금전운 역시 무리하게 돈을 빌려준다든가, 돈을 빌려서 그 일로 인해 힘들어질 수 있습니다. 분수에 맞는 소비생활을 해야 할 때입니다."
2052.jpg,"뭔가를 해보고 싶지만 마음이 약해서 나서지 못하고 뒤에서 기도만 하게 되는 때입니다. 직장내에서도 능력을 확실하게 보여주지 못하고 우유부단하게 행동할 수도 있습니다. 마음과는 달리 소심함 때문에 능력발휘를 못하는 것이지요. 당장에 자신을 드러내기는 힘들지라도 조금씩 자신의 존재감을 알리려 해야할 것이고, 또한 그러려면 자신의 능력을 쌓는 것이 우선되어야할 것입니다. 금전운은 약한 편입니다. 겨우 일한 만큼의 댓가가 들어오는 날입니다."
2053.jpg,"현재 하고 있는 일이 무난하고 괜찮긴 하지만 적성에 딱 맞는 것은 아니어서 오래하지는 못하게 될 수 있고, 직업이 자꾸 바뀌게 될 수 있을 것입니다. 그러다 보면 당연히 금전운 역시 안정적이지 못하고 오히려 안좋아 질 수도 있을 것입니다. 한 우물을 파는 자만이 결국에는 성공하는 인생이라 할 수 있습니다. 자신이 정말 하고 싶은 것은 무엇인지, 현재 자신의 능력은 어느정도인지, 하고 싶은 것과 할 수 있는 것을 냉정하게 판단하는 것이 우선되어야 겠습니다."
2054.jpg,지금은 일인자이기 보다는 이인자로 있을 때입니다. 자신이 드러나는 때는 아니지만 내실을 기하는 때라서 오히려 실속은 있을 것입니다. 또한 금전적으로도 양에 차지는 않지만 생활하는데 문제는 되지 않을 정도의 돈은 들어오는 때입니다. 일인자가 될때까지 조용히 자신을 드러내지 말고 기량을 갈고 닦으시기 바랍니다.
2055.jpg,최고가 되길 꿈꾸고 큰 돈을 벌길 간절히 바라는 때입니다. 하지만 지금은 인생의 황금기는 아닙니다. 아직은 원하는 바를 이루는 때가 아니라 아직도 더 배우고 갈고 닦아야 할 때입니다. 이럴때 직업을 바꾸거나 사업을 시작하는 것은 위험합니다. 하지만 금전운은 좋은 편입니다. 분수에 맞게 일한 만큼의 돈이 들어오는 때입니다.
2100.jpg,"금전운이 좋아져서 자신이 원하는 것을 이루고 싶은 마음이 간절해 지는 때입니다. 또한 자존심이 무척 강해서 자신의 상황을 남에게 알리고 싶지 않고 치밀하게 계획하는 날이기도 합니다. 그러나 아직은 큰 기대를 하는 것은 금물입니다. 이제 금전운이 좋아지기 시작하는 단계이지 열매를 맺는 때는 아니기 때문입니다. 너무 완벽한 상황만을 꿈꾸고, 성공을 빨리 이루고자 한다면 조급한 마음에 오히려 빨리 지칠 수 있습니다. 천리길도 한걸음부터 가야 하듯이 차분하게 진행하심이 좋겠습니다."
