result,desc
1911.jpg,현재 만나는 이성은 아주 무난하고 서로 적당하게 도움이 되는 사이입니다. 그래서 좋기도 하고 편안하기도 하지만 설레이는 마음은 점점 없어질 수도 있는 단점이 있기도 하지요. 미래까지 약속하자니 양에 차지 않는다는 생각이 들 수도 있습니다. 그러나 사랑은 거래가 아니고 가장 좋은 물건을 차지하고 싶은 욕심이 아닙니다. 서로를 가장 아껴주고 배려해주고 편안하게 사랑해주는 사람이 그 어떤 보석보다 좋은 사람일 것입니다. 현재 당신이 만나고 있는 사람은 어떤 사람인가요?또한 당신은 그 분에게 어떤 존재인가요?
1912.jpg,"매너좋고 성실한 사람을 만날 수 있는 날입니다. 결혼을 생각할 정도로 현실적으로도 안정된 사람을 만날 수 있습니다. 그러나 너무 조건만 따지다 보면 조급한 만남이 될 수 있고, 무미건조한 만남이 될 수도 있을 것입니다. 자신을 만족시킬 만한 조건이 과연 있을까요? 조금만 더 조금만더 좋은 조건을 찾아 헤매일 수도 있을 것입니다. 뭐니뭐니 해도 서로 끌리는 사랑이 우선이 되어야 할 것입니다."
1913.jpg,조건 좋은 사람을 만날 수 있는 날입니다. 보자 마자 눈에 들어올 만큼 멋진 사람일 것입니다. 그러나 괜찮은 사람일 수록 다른 이성에게 인기가 많을 수 있다는 단점이 있겠지요. 자칫하면 바람둥이 일 수도 있습니다. 조심해서 마음을 열어야 할 것입니다. 이미 사귀고 있는 사이라면 다른 사람에게 한 눈 팔지 않고 이성으로서의 매력을 잃지 않도록 긴장해야 할 것입니다.
1914.jpg,연애감정이 생기는 날입니다. 그동안 소심해서 이성과 담을 쌓고 살았던 당신이라도 오늘은 왠지 이성을 만나서 데이트를 즐기고 싶은 마음이 들 것입니다. 집에만 있지 말고 외출을 해 보시기 바랍니다. 좋은 일이 일어날 수 있습니다. 현재 사귀는 이성과도 역시 애정운이 좋아지는 날입니다. 오늘을 놓치지 말고 고백을 하거나 데이트를 즐기시기 바랍니다.
1915.jpg,연애운이 좋지 않은 날입니다. 감정 기복이 심해지기 때문입니다. 또한 너무 가볍게 행동하니 참지 못하고 티격태격하게 될 것입니다. 상대방을 사랑하는 만큼 존중하는 마음과 배려심도 같이 가지고 있어야 할 것입니다. 처음과 달리 실망감이 많이 들 수도 있을 것입니다. 하지만 너무 섣불리 상대방을 택한 당신의 책임도 있다는 것을 잊지 말아야 할 것입니다.
1916.jpg,애정운이 아주 좋은 날입니다. 따뜻한 기운이 당신을 감싸고 있으니 누구를 만나더라도 사이가 좋아질 것입니다. 소개팅을 한다면 결과가 좋겠지요. 또한 현재 사이가 안좋은 연인이라도 화해를 할 수 있을 것입니다. 오늘같은 날 당신의 마음을 솔직하게 보여주고 상대방의 마음도 헤아려 준다면 좀더 행복한 커플이 될 것입니다.
1917.jpg,"처음에는 가벼운 마음으로 이성과 만났지만 지금은 서로 사랑하는지에 대한 회의감이 드는때입니다. 가볍게 만나다 보니 생기는 부작용이라 할 수 있습니다. 진지하게 미래까지 생각하지 않고 일단 즐겁게 지내려다 보니 서로의 실체를 잘 보지 못했을 수 있습니다. 그렇다고 당장 헤어질 운은 아닙니다. 사랑하는 감정이 남아있는지 , 앞으로 다시 잘 지낼 마음이 있는지 돌아보아야 할 때입니다."
1918.jpg,"이성을 만나고 있기는 하지만 왠지 불안한 마음이 드는 때입니다. 사랑하는지, 즐기려 만나는 것인지 혼란스럽기 때문입니다. 만나고 있는 순간은 즐거울지 몰라도 뒤돌아 생각해 보면 허무하고 시간 낭비하는 것 같다면 그것을 사랑이 아닐 것입니다. 섣불리 상대방을 선택한 것은 아닌지 다시 생각해봐야 겠습니다."
1919.jpg,만나는 이성끼리 별 문제 없이 편안하게 지내는 날입니다. 그러나 설레임이나 상대방에 대한 매력은 못느끼기 쉽습니다. 서로를 너무 편안하게 대하다 보니 생기는 부작용입니다. 서로 감출 것은 감추고 예의를 지켜야 함에도 불구하고 너무 속사정까지 드러내니 신비감이 사라질 수 밖에 없을 것입니다. 정말 사랑한다면 마음속으로 부터 상대방을 존중하려는 마음이 생길 것입니다.
1920.jpg,"연애운이 아주 좋은 날입니다. 사랑하는 사람들끼리 가장 행복한 한때를 보낼 수 있을 것입니다. 오늘같은 날이 항상 있는 것은 아닙니다. 서로 사랑하는 것으로 만족하는 것이 아니라 서로를 신뢰하고 상대방을 배려하여 보다 오래갈 수 있도록 노력하는 것이 좋겠습니다. 현재 쏠로인 사람 역시 좋은 인연을 만날 수 있을 것입니다. 단, 행동하는 자에게만 주어지는 행운이겠지요."
1921.jpg,"연인끼리 갈등이 심해지는 날입니다. 감정을 참지 못하고 마음속에 있는 말들을 내뱉을 수 있습니다. 그렇담 그 결과는 뻔하지요.서로에게 상처를 줄 뿐이고, 남는 것은 후회뿐일 것입니다. 그래도 좋은 날도 많았던 사랑하는 사이라면 끝까지 예의를 지키고 서로를 배려하려 노력해야 할 것입니다."
1922.jpg,애정의 완성을 이룰 수 있는 날입니다. 현재 속으로만 좋아하는 이성이 있다면 오늘을 놓치지 말고 고백을 해 보시기 바랍니다. 그 고백이 받아들여질 수 있을 것입니다. 또한 서로 감정적으로 안좋은 상황에 있는 커플끼리도 화해할 수 있는 좋은 날입니다. 그러나 행동하지 않는자에게는 그림의 떡일 뿐입니다. 용기있게 실천하는 자만이 누릴 수 있는 행복입니다.
1923.jpg,오늘 하루는 애정운이 좋을지 몰라도 오래가지 못할 것입니다. 빨리 끓는 냄비가 빨리 식는 것 처럼 말이지요. 이성에게 갑작스레 끌리거나 당신에게 갑작스레 다가오는 사람의 마음이 진심인지 다시한번 신중하게 판단해봐야 할 때입니다. 하지만 가볍게 만나거나 즐기기에는 더할 나위 없이 좋은 날입니다.
1924.jpg,현재 만나는 이성이 만만하게 느껴지겠습니다. 상대방 역시 당신을 책임질 정도로 깊게 생각하고 있지 않을 수도 있습니다. 서로 사랑하긴 하지만 미래까지 약속할 정도의 책임감이나 카리스마는 없기 때문에 서로를 만만하게 대한다는 뜻입니다. 그것은 사랑이 식어서이기도 하지만 서로에 대한 예의를 지키지 않았고 자기 속을 있는대로 다 드러냈기 때문이기도 합니다. 당신이 귀한 존재인 만큼 상대방 역시 귀한 존재입니다. 서로를 존중하지 않는 만남은 오래가지 못할 것입니다.
1925.jpg,현재 만나는 이성과 무난하고 행복한 한때를 보내겠습니다. 또한 오늘 새롭게 이성을 만난다면 순수하고 괜찮은 사람을 만날 수 있습니다. 그러나 자칫하면 이성에 대한 설레임이나 매력이 없어져서 오래가지 못할 수 있다는 단점은 있습니다. 마음을 너무 빨리 솔직하게 다 보여주기 보다는 신비한 감정을 느끼게 어느정도는 감추는 전략도 필요할 것입니다.
1926.jpg,결혼을 생각할 정도의 괜찮은 이성을 만나겠습니다. 그러나 우유부단한 성격이나 소심한 마음 때문에 자기 마음을 다 표현하지 못하여 관계가 더이상 발전하지 못할 수도 있습니다. 오늘은 당신이 적극적으로 표현해 보심이 어떤가요? 밝은 기운이 당신을 비춰주고 있으니 고백을 한다면 성사될 가능성도 많습니다.
1927.jpg,멋지고 괜찮은 이성을 만날 수 있습니다. 쏠로에게는 절호의 기회입니다. 집에서 보내지만 말고 밖에 외출을 하셔서 기회를 잡으시기 바랍니다. 또한 현재 만나는 이성과 다툼이 있을지는 몰라도 현재로서는 다른 사람과 비교하지 못할 정도로 괜찮은 사람입니다. 괜한 다툼으로 좋은 사람을 잃지 말고 행복하게 지내시기 바랍니다.
1928.jpg,소개팅을 하기에 좋은 날입니다. 밖에 나간다면 뜻하지 않게 새로운 이성을 만날 수도 있습니다. 마음에 드는 이성일 수 있습니다. 현재 쏠로인 당신이라면 집에만 있지 말고 외출을 해 보심이 어떠신가요? 그동안 혼자 외롭고 우울감에 시달렸던 당신이라도 오늘은 밝은 태양이 당신을 향해 비춰줄 것입니다. 묵었던 먼지를 털어내는 기분으로 외출을 해 보시기 바랍니다. 즐거운 일이 기다리고있을 것입니다.
1929.jpg,현재 만나고 있는 이성과 자칫하면 별것 아닌 이유로 헤어질 수도 있는 날입니다. 감정을 참지 못해서 상대방에게 자신의 속마음을 드러낼 수가 있는데사실은 너무 가벼운 행동일 수 있습니다. 조금만 참았다면 보다 더 좋은 관계로 발전할 수 있었을 테니 말이지요. 나중에 후회하지 말고 감정을 다스려야 할때입니다.
1930.jpg,새로운 인연을 만날 수 있는 절호의 기회입니다. 그동안 외로움에 사무쳤던 당신이라도 외출을 하거나 소개팅을 한다면 멋진 이성을 만날 수 있을 것입니다. 너무 소극적이거나 이성에게 대쉬할 자신감이 없는 분일 수록 오늘같은 날을 그냥 지나쳐 보내시기 말길 바랍니다. 역동적이고 밝은 기운이 당신을 돕고 있답니다.
1931.jpg,연인끼리 다툼으로 인해 헤어질 수 있는 위기를 맞겠습니다. 그러나 혹시 너무 가벼운 이유로 다툼이 심해진 것은 아닌지요?조금만 참거나 상대방을 배려하면 될 것을 참지 못하고 서로 만만하게 대한 것이 화근이 된 것은 아닌지요?서로 사랑하는 사이일 수록 예의를 지키고 존중해야 오래가는 커플이 될 수 있을 것입니다.
1932.jpg,"새로운 인연을 만나야 할지 말아야 할지, 현재 만나고 있는 이성과 헤어져야 할지 계속 가야 할지 고민이 되는 날입니다. 그러나 사실 심각하게 고민하기 보다는 가볍게 생각하고 마는 때이기도 합니다. 그러다 보면 다시 흐지부지 현재의 상황만 반복될 뿐입니다. 진정한 사랑에 대해서 , 사람에 대해서 심각하게 생각하지 않기 때문이기도 하지요. 가벼운 만남도 좋겠지만 평생을 같이 이해하고 아껴줄 사람을 만나려는 노력도 해 보아야 할 때가 아닌가 합니다."
1933.jpg,"현재 만나고 있는 이성과 큰 문제는 없지만 , 만나도 그만 헤어져도 그만인 마음이 들기 쉬운 때입니다. 또한 현재 쏠로인 당신 역시 누군가를 진심으로 만나야 할지 절실함이 없는 때입니다. 결국에는 쏠로를 택하게 될 것이고, 옆에 누군가가 있다 하더라도 별로 도움이 되지 않거나 진심으로 아껴주고 싶은 마음이 들지 않을 것입니다. 상대방 탓을 할 수도 있지만 사실은 당신의 마음 자체가 타인을 아껴주고 보듬어줄 여유가 없는 것은 아닌지요, 또한 사랑을 줄 넒은 마음이 없는 것은 아닌지요?"
1934.jpg,현재 만나고 있는 이성과 그동안 위기의 관계였다면 오늘은 또다시 관계가 회복되어 다시 만나게 되는 날입니다. 현재 쏠로인 당신 역시 소개팅을 하기에 좋은 날이기도 합니다. 집에만 있지 말고 외출을 해 보시기 바랍니다. 좋은 일이 생길 것입니다. 또한 연인끼리 여행을 갈 수도 있는 행복한 날입니다. 상대방에게 맡기지만 말고 적극적으로 데이트 계획을 세운다면 보다 행복한 시간을 보낼 수 있지 않을까요?
1935.jpg,연인끼리 그동안의 안좋은 감정이 폭발해서 헤어질 위기를 맞는 때입니다.용수철을 억지로 누른 만큼 튀어오르는 것 처럼 그동안의 자제했던 감정들이 억제할 수 없이 폭발할 수 있습니다. 상처주는 말을 심하게 할 수도 있을 것입니다. 이럴때 일 수록 헤어질때 헤어지더라도 사랑했던 기억으로 서로를 배려하는 모습을 잃지 않는 것도 중요할 것입니다. 나중에 다시 만날 수도있으니까요.
1936.jpg,"헤어질 뻔한 연인 사이도 다시 만날 수 있고, 현재 쏠로인 사람은 괜찮은 인연을 만날 수 있는 좋은 날입니다. 데이트 하기에 아주 화창한 날입니다. 집에만 있지 말고 밖에 외출을 하시기 바랍니다. 교외로 데이트를 나가신다면 더 없이 행복한 한 때를 보낼 수 있을 것입니다.오늘같은 날은 다시 오지 않습니다. 그동안 수줍어서 고백을 미루었던 당신이라도 고백을 해보시기 바랍니다. 좋은 결과가 있을 것입니다."
1937.jpg,뜻하지 않게 이성을 만날 수 있는 날입니다. 여행중에 만날 수도 있습니다. 유흥에 빠질 수도 있습니다. 여행이나 유흥은 일상을 탈출한 때를 말하기도 하지요. 그러므로 일상으로 돌아온다면 물거품 처럼 사라질 수도 있을 것입니다. 뒷날을 생각하여 너무 빠지지는 않는 것이 마음에 새겨야할 주의사항입니다.
